"sl_rowIdx","labels","start","end","db_uuid","session","bundle","start_item_id","end_item_id","level","attribute","start_item_seq_idx","end_item_seq_idx","type","sample_start","sample_end","sample_rate","times_orig","times_rel","times_norm","F1","F2","F3","F4"
1,"a",1825.52154195011,1895.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",510,510,"MAU","MAU",15,15,"SEGMENT",80506,83592,44100,1825.52154195011,0,0,749,1671.1,2952.4,4155
1,"a",1825.52154195011,1895.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",510,510,"MAU","MAU",15,15,"SEGMENT",80506,83592,44100,1829.02154195011,3.5,0.05,761.350000000002,1671.1,2957.5,4175.15
1,"a",1825.52154195011,1895.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",510,510,"MAU","MAU",15,15,"SEGMENT",80506,83592,44100,1832.52154195011,7,0.1,772.500000000003,1671.1,2960.05,4190.5
1,"a",1825.52154195011,1895.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",510,510,"MAU","MAU",15,15,"SEGMENT",80506,83592,44100,1836.02154195011,10.5,0.15,782.250000000004,1671.1,2960.7,4200.25
1,"a",1825.52154195011,1895.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",510,510,"MAU","MAU",15,15,"SEGMENT",80506,83592,44100,1839.52154195011,14,0.2,787.800000000003,1682.20000000001,2977.40000000001,4213.00000000001
1,"a",1825.52154195011,1895.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",510,510,"MAU","MAU",15,15,"SEGMENT",80506,83592,44100,1843.02154195011,17.5,0.25,787.800000000003,1698.75000000001,2982.7,4238.00000000003
1,"a",1825.52154195011,1895.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",510,510,"MAU","MAU",15,15,"SEGMENT",80506,83592,44100,1846.52154195011,21,0.3,784.699999999996,1718.90000000002,2982.7,4243.34999999994
1,"a",1825.52154195011,1895.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",510,510,"MAU","MAU",15,15,"SEGMENT",80506,83592,44100,1850.02154195011,24.5,0.35,774.649999999988,1725.85,2950.64999999996,4243.34999999994
1,"a",1825.52154195011,1895.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",510,510,"MAU","MAU",15,15,"SEGMENT",80506,83592,44100,1853.52154195011,28,0.4,763.599999999986,1731.60000000001,2932.65000000001,4202.79999999999
1,"a",1825.52154195011,1895.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",510,510,"MAU","MAU",15,15,"SEGMENT",80506,83592,44100,1857.02154195011,31.5,0.45,752.549999999985,1740.05000000001,2932.65000000001,4192.39999999999
1,"a",1825.52154195011,1895.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",510,510,"MAU","MAU",15,15,"SEGMENT",80506,83592,44100,1860.52154195011,35,0.5,750.500000000001,1757.50000000003,2943.50000000002,4175.49999999997
1,"a",1825.52154195011,1895.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",510,510,"MAU","MAU",15,15,"SEGMENT",80506,83592,44100,1864.02154195011,38.5,0.55,746.349999999966,1779.75000000005,2956.30000000002,4152.59999999994
1,"a",1825.52154195011,1895.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",510,510,"MAU","MAU",15,15,"SEGMENT",80506,83592,44100,1867.52154195011,42,0.6,726.199999999963,1809.00000000005,2967.79999999998,4117.15000000004
1,"a",1825.52154195011,1895.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",510,510,"MAU","MAU",15,15,"SEGMENT",80506,83592,44100,1871.02154195011,45.5,0.65,718.649999999996,1823.85000000002,2967.79999999998,4117.15000000004
1,"a",1825.52154195011,1895.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",510,510,"MAU","MAU",15,15,"SEGMENT",80506,83592,44100,1874.52154195011,49,0.7,713.39999999995,1835.40000000006,2967.79999999998,4123.74999999998
1,"a",1825.52154195011,1895.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",510,510,"MAU","MAU",15,15,"SEGMENT",80506,83592,44100,1878.02154195011,52.5,0.75,689.999999999947,1864.00000000006,2992.75000000007,4130.89999999999
1,"a",1825.52154195011,1895.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",510,510,"MAU","MAU",15,15,"SEGMENT",80506,83592,44100,1881.52154195011,56,0.8,674.599999999975,1893.40000000007,3009.60000000002,4143.40000000009
1,"a",1825.52154195011,1895.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",510,510,"MAU","MAU",15,15,"SEGMENT",80506,83592,44100,1885.02154195011,59.5,0.85,668.500000000009,1923.30000000008,3009.60000000002,4178.75000000006
1,"a",1825.52154195011,1895.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",510,510,"MAU","MAU",15,15,"SEGMENT",80506,83592,44100,1888.52154195011,63,0.9,668.500000000009,1953.20000000008,3005.40000000003,4201.50000000006
1,"a",1825.52154195011,1895.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",510,510,"MAU","MAU",15,15,"SEGMENT",80506,83592,44100,1892.02154195011,66.5,0.95,668.500000000009,1968.4,3005.40000000003,4205
1,"a",1825.52154195011,1895.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",510,510,"MAU","MAU",15,15,"SEGMENT",80506,83592,44100,1895.52154195011,70,1,666,1971,3021,4209.54999999999
2,"e",2135.52154195011,2305.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",516,516,"MAU","MAU",21,21,"SEGMENT",94177,101673,44100,2135.52154195011,0,0,590.600000000002,2155.85,3094,4205
2,"e",2135.52154195011,2305.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",516,516,"MAU","MAU",21,21,"SEGMENT",94177,101673,44100,2144.02154195011,8.5,0.05,590.600000000002,2166,3115.30000000003,4143.09999999984
2,"e",2135.52154195011,2305.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",516,516,"MAU","MAU",21,21,"SEGMENT",94177,101673,44100,2152.52154195011,17,0.1,594.349999999992,2168.00000000001,3132.39999999999,4057.40000000006
2,"e",2135.52154195011,2305.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",516,516,"MAU","MAU",21,21,"SEGMENT",94177,101673,44100,2161.02154195011,25.5,0.15,598.200000000003,2189.25000000002,3207.6000000001,4082.39999999999
2,"e",2135.52154195011,2305.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",516,516,"MAU","MAU",21,21,"SEGMENT",94177,101673,44100,2169.52154195011,34,0.2,600.999999999994,2189.25000000002,3221.75,4075.75000000001
2,"e",2135.52154195011,2305.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",516,516,"MAU","MAU",21,21,"SEGMENT",94177,101673,44100,2178.02154195011,42.5,0.25,605.749999999999,2164.50000000001,3230.9,4075.75000000001
2,"e",2135.52154195011,2305.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",516,516,"MAU","MAU",21,21,"SEGMENT",94177,101673,44100,2186.52154195011,51,0.3,609.8,2132.4,3221.75,4057.55000000001
2,"e",2135.52154195011,2305.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",516,516,"MAU","MAU",21,21,"SEGMENT",94177,101673,44100,2195.02154195011,59.5,0.35,628.700000000004,2116.5,3218.20000000003,4057.55000000001
2,"e",2135.52154195011,2305.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",516,516,"MAU","MAU",21,21,"SEGMENT",94177,101673,44100,2203.52154195011,68,0.4,633.749999999996,2116.5,3218.20000000003,4092.75
2,"e",2135.52154195011,2305.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",516,516,"MAU","MAU",21,21,"SEGMENT",94177,101673,44100,2212.02154195011,76.5,0.45,634,2116.49999999999,3254.15,4092.75
2,"e",2135.52154195011,2305.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",516,516,"MAU","MAU",21,21,"SEGMENT",94177,101673,44100,2220.52154195011,85,0.5,634,2116.49999999999,3254.15,4063.99999999995
2,"e",2135.52154195011,2305.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",516,516,"MAU","MAU",21,21,"SEGMENT",94177,101673,44100,2229.02154195011,93.5,0.55,639.650000000012,2074.99999999996,3274.00000000002,4063.99999999995
2,"e",2135.52154195011,2305.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",516,516,"MAU","MAU",21,21,"SEGMENT",94177,101673,44100,2237.52154195011,102,0.6,649.8,2044.75,3326.59999999999,4121.3
2,"e",2135.52154195011,2305.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",516,516,"MAU","MAU",21,21,"SEGMENT",94177,101673,44100,2246.02154195011,110.5,0.65,660.05,2040.2,3359.1,4121.3
2,"e",2135.52154195011,2305.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",516,516,"MAU","MAU",21,21,"SEGMENT",94177,101673,44100,2254.52154195011,119,0.7,668.200000000001,2044.75,3431.50000000005,4117.39999999999
2,"e",2135.52154195011,2305.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",516,516,"MAU","MAU",21,21,"SEGMENT",94177,101673,44100,2263.02154195011,127.5,0.75,671.500000000001,2057.25000000001,3465.19999999995,4117.39999999999
2,"e",2135.52154195011,2305.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",516,516,"MAU","MAU",21,21,"SEGMENT",94177,101673,44100,2271.52154195011,136,0.8,678.200000000003,2081.60000000001,3465.19999999995,4101.50000000001
2,"e",2135.52154195011,2305.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",516,516,"MAU","MAU",21,21,"SEGMENT",94177,101673,44100,2280.02154195011,144.5,0.85,678.200000000003,2101.80000000002,3441.90000000001,4090.59999999999
2,"e",2135.52154195011,2305.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",516,516,"MAU","MAU",21,21,"SEGMENT",94177,101673,44100,2288.52154195011,153,0.9,675.899999999996,2121.20000000001,3378.10000000007,4090.59999999999
2,"e",2135.52154195011,2305.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",516,516,"MAU","MAU",21,21,"SEGMENT",94177,101673,44100,2297.02154195011,161.5,0.95,670.89999999999,2121.20000000001,3339.94999999986,4116.74999999997
2,"e",2135.52154195011,2305.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",516,516,"MAU","MAU",21,21,"SEGMENT",94177,101673,44100,2305.52154195011,170,1,648,2130,3339.94999999986,4155
3,"e",2785.52154195011,2955.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",526,526,"MAU","MAU",31,31,"SEGMENT",122842,130338,44100,2785.52154195011,0,0,426.850000000002,2391.84999999999,3378.04999999999,4236.09999999999
3,"e",2785.52154195011,2955.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",526,526,"MAU","MAU",31,31,"SEGMENT",122842,130338,44100,2794.02154195011,8.5,0.05,426.850000000002,2391.84999999999,3378.04999999999,4236.09999999999
3,"e",2785.52154195011,2955.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",526,526,"MAU","MAU",31,31,"SEGMENT",122842,130338,44100,2802.52154195011,17,0.1,439.700000000004,2342.49999999999,3331.99999999999,4199.09999999999
3,"e",2785.52154195011,2955.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",526,526,"MAU","MAU",31,31,"SEGMENT",122842,130338,44100,2811.02154195011,25.5,0.15,459.300000000009,2318.69999999999,3239.74999999995,4102.79999999999
3,"e",2785.52154195011,2955.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",526,526,"MAU","MAU",31,31,"SEGMENT",122842,130338,44100,2819.52154195011,34,0.2,497.400000000024,2268.59999999998,3144.39999999996,4055.09999999991
3,"e",2785.52154195011,2955.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",526,526,"MAU","MAU",31,31,"SEGMENT",122842,130338,44100,2828.02154195011,42.5,0.25,552.000000000024,2213.99999999999,3103.00000000002,4069.09999999996
3,"e",2785.52154195011,2955.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",526,526,"MAU","MAU",31,31,"SEGMENT",122842,130338,44100,2836.52154195011,51,0.3,602.400000000043,2198.09999999999,3103.00000000002,4055.00000000006
3,"e",2785.52154195011,2955.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",526,526,"MAU","MAU",31,31,"SEGMENT",122842,130338,44100,2845.02154195011,59.5,0.35,632.950000000013,2195.8,3114.45000000003,4058.79999999994
3,"e",2785.52154195011,2955.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",526,526,"MAU","MAU",31,31,"SEGMENT",122842,130338,44100,2853.52154195011,68,0.4,642.599999999999,2195.8,3136.59999999999,4058.79999999994
3,"e",2785.52154195011,2955.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",526,526,"MAU","MAU",31,31,"SEGMENT",122842,130338,44100,2862.02154195011,76.5,0.45,652.649999999999,2195.8,3136.59999999999,4058.79999999994
3,"e",2785.52154195011,2955.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",526,526,"MAU","MAU",31,31,"SEGMENT",122842,130338,44100,2870.52154195011,85,0.5,666.5,2184,3146.75,3942.5
3,"e",2785.52154195011,2955.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",526,526,"MAU","MAU",31,31,"SEGMENT",122842,130338,44100,2879.02154195011,93.5,0.55,671.600000000001,2152.64999999999,3146.75,3942.5
3,"e",2785.52154195011,2955.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",526,526,"MAU","MAU",31,31,"SEGMENT",122842,130338,44100,2887.52154195011,102,0.6,674.800000000002,2121.6,3170.20000000001,4125.60000000019
3,"e",2785.52154195011,2955.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",526,526,"MAU","MAU",31,31,"SEGMENT",122842,130338,44100,2896.02154195011,110.5,0.65,675,2099.74999999998,3200.70000000001,4212.05000000001
3,"e",2785.52154195011,2955.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",526,526,"MAU","MAU",31,31,"SEGMENT",122842,130338,44100,2904.52154195011,119,0.7,682.100000000001,2073.5,3211.8,4231.3
3,"e",2785.52154195011,2955.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",526,526,"MAU","MAU",31,31,"SEGMENT",122842,130338,44100,2913.02154195011,127.5,0.75,682.599999999997,2062.99999999999,3223.50000000001,4231.3
3,"e",2785.52154195011,2955.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",526,526,"MAU","MAU",31,31,"SEGMENT",122842,130338,44100,2921.52154195011,136,0.8,682.599999999997,2055.35,3255.20000000001,4217.65
3,"e",2785.52154195011,2955.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",526,526,"MAU","MAU",31,31,"SEGMENT",122842,130338,44100,2930.02154195011,144.5,0.85,676.800000000002,2055.35,3276.54999999999,4215.2
3,"e",2785.52154195011,2955.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",526,526,"MAU","MAU",31,31,"SEGMENT",122842,130338,44100,2938.52154195011,153,0.9,668.100000000003,2063.4,3300.99999999999,4217.65
3,"e",2785.52154195011,2955.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",526,526,"MAU","MAU",31,31,"SEGMENT",122842,130338,44100,2947.02154195011,161.5,0.95,642.050000000003,2068,3300.99999999999,4223.05
3,"e",2785.52154195011,2955.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",526,526,"MAU","MAU",31,31,"SEGMENT",122842,130338,44100,2955.52154195011,170,1,608,2072.4,3302.6,4223.05
4,"e",3115.52154195011,3155.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",531,531,"MAU","MAU",36,36,"SEGMENT",137395,139158,44100,3115.52154195011,0,0,377,2619.70000000001,3593,4187.99999999999
4,"e",3115.52154195011,3155.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",531,531,"MAU","MAU",36,36,"SEGMENT",137395,139158,44100,3117.52154195011,2,0.05,377,2619.70000000001,3602.09999999999,4187.99999999999
4,"e",3115.52154195011,3155.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",531,531,"MAU","MAU",36,36,"SEGMENT",137395,139158,44100,3119.52154195011,4,0.1,377,2613.40000000001,3611.19999999998,4201.99999999997
4,"e",3115.52154195011,3155.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",531,531,"MAU","MAU",36,36,"SEGMENT",137395,139158,44100,3121.52154195011,6,0.15,377.199999999996,2603.95000000008,3622.44999999993,4208.80000000001
4,"e",3115.52154195011,3155.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",531,531,"MAU","MAU",36,36,"SEGMENT",137395,139158,44100,3123.52154195011,8,0.2,378.599999999996,2575.60000000008,3646.59999999993,4208.80000000001
4,"e",3115.52154195011,3155.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",531,531,"MAU","MAU",36,36,"SEGMENT",137395,139158,44100,3125.52154195011,10,0.25,379.999999999996,2547.25000000007,3670.74999999994,4204.25000000001
4,"e",3115.52154195011,3155.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",531,531,"MAU","MAU",36,36,"SEGMENT",137395,139158,44100,3127.52154195011,12,0.3,379.999999999996,2526.6,3670.74999999994,4203.7
4,"e",3115.52154195011,3155.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",531,531,"MAU","MAU",36,36,"SEGMENT",137395,139158,44100,3129.52154195011,14,0.35,378.300000000005,2525.2,3645.25000000007,4203.7
4,"e",3115.52154195011,3155.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",531,531,"MAU","MAU",36,36,"SEGMENT",137395,139158,44100,3131.52154195011,16,0.4,376.200000000004,2523.8,3612.00000000006,4205.8
4,"e",3115.52154195011,3155.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",531,531,"MAU","MAU",36,36,"SEGMENT",137395,139158,44100,3133.52154195011,18,0.45,376.200000000004,2518.50000000002,3559.85000000013,4205.8
4,"e",3115.52154195011,3155.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",531,531,"MAU","MAU",36,36,"SEGMENT",137395,139158,44100,3135.52154195011,20,0.5,376.999999999998,2508.00000000002,3482.50000000012,4205
4,"e",3115.52154195011,3155.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",531,531,"MAU","MAU",36,36,"SEGMENT",137395,139158,44100,3137.52154195011,22,0.55,378.399999999998,2497.50000000001,3405.15000000011,4205
4,"e",3115.52154195011,3155.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",531,531,"MAU","MAU",36,36,"SEGMENT",137395,139158,44100,3139.52154195011,24,0.6,379,2490.8,3375.3,4205.4
4,"e",3115.52154195011,3155.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",531,531,"MAU","MAU",36,36,"SEGMENT",137395,139158,44100,3141.52154195011,26,0.65,379,2486.95,3375.3,4209.6
4,"e",3115.52154195011,3155.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",531,531,"MAU","MAU",36,36,"SEGMENT",137395,139158,44100,3143.52154195011,28,0.7,379,2483.1,3375.3,4213.8
4,"e",3115.52154195011,3155.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",531,531,"MAU","MAU",36,36,"SEGMENT",137395,139158,44100,3145.52154195011,30,0.75,378.000000000001,2477.00000000001,3365.50000000001,4216.25
4,"e",3115.52154195011,3155.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",531,531,"MAU","MAU",36,36,"SEGMENT",137395,139158,44100,3147.52154195011,32,0.8,376.600000000001,2470,3348.00000000001,4218
4,"e",3115.52154195011,3155.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",531,531,"MAU","MAU",36,36,"SEGMENT",137395,139158,44100,3149.52154195011,34,0.85,375.200000000001,2469.5,3337.6,4219.75
4,"e",3115.52154195011,3155.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",531,531,"MAU","MAU",36,36,"SEGMENT",137395,139158,44100,3151.52154195011,36,0.9,372.600000000001,2469.5,3337.6,4232.9
4,"e",3115.52154195011,3155.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",531,531,"MAU","MAU",36,36,"SEGMENT",137395,139158,44100,3153.52154195011,38,0.95,369.8,2478.25,3348.8,4247.95
4,"e",3115.52154195011,3155.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",531,531,"MAU","MAU",36,36,"SEGMENT",137395,139158,44100,3155.52154195011,40,1,369.8,2478.25,3348.8,4247.95
5,"e",3365.52154195011,3425.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",536,536,"MAU","MAU",41,41,"SEGMENT",148420,151065,44100,3365.52154195011,0,0,615,2254,3236,4082
5,"e",3365.52154195011,3425.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",536,536,"MAU","MAU",41,41,"SEGMENT",148420,151065,44100,3368.52154195011,3.00000000000002,0.05,621.050000000002,2247.95,3232.7,4077.70000000002
5,"e",3365.52154195011,3425.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",536,536,"MAU","MAU",41,41,"SEGMENT",148420,151065,44100,3371.52154195011,6.00000000000005,0.1,626.300000000001,2237.49999999998,3232.7,4077.70000000002
5,"e",3365.52154195011,3425.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",536,536,"MAU","MAU",41,41,"SEGMENT",148420,151065,44100,3374.52154195011,9.00000000000007,0.15,627.950000000001,2207.24999999998,3239.1,4109.05000000002
5,"e",3365.52154195011,3425.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",536,536,"MAU","MAU",41,41,"SEGMENT",148420,151065,44100,3377.52154195011,12.0000000000001,0.2,630.000000000002,2182.19999999999,3239.1,4109.05000000002
5,"e",3365.52154195011,3425.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",536,536,"MAU","MAU",41,41,"SEGMENT",148420,151065,44100,3380.52154195011,15.0000000000001,0.25,632.750000000003,2166.24999999998,3226.74999999999,4098.24999999998
5,"e",3365.52154195011,3425.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",536,536,"MAU","MAU",41,41,"SEGMENT",148420,151065,44100,3383.52154195011,18.0000000000001,0.3,637.000000000006,2151.19999999998,3221,4087.7
5,"e",3365.52154195011,3425.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",536,536,"MAU","MAU",41,41,"SEGMENT",148420,151065,44100,3386.52154195011,21.0000000000002,0.35,642.500000000007,2136.89999999998,3221,4087.15
5,"e",3365.52154195011,3425.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",536,536,"MAU","MAU",41,41,"SEGMENT",148420,151065,44100,3389.52154195011,24.0000000000002,0.4,645.600000000003,2130.59999999999,3228.60000000002,4074.99999999998
5,"e",3365.52154195011,3425.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",536,536,"MAU","MAU",41,41,"SEGMENT",148420,151065,44100,3392.52154195011,27.0000000000002,0.45,647.800000000004,2128,3239.05000000002,4074.99999999998
5,"e",3365.52154195011,3425.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",536,536,"MAU","MAU",41,41,"SEGMENT",148420,151065,44100,3395.52154195011,30.0000000000002,0.5,648,2128,3258.00000000004,4142.00000000017
5,"e",3365.52154195011,3425.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",536,536,"MAU","MAU",41,41,"SEGMENT",148420,151065,44100,3398.52154195011,33.0000000000002,0.55,648.350000000007,2128,3267,4155.6
5,"e",3365.52154195011,3425.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",536,536,"MAU","MAU",41,41,"SEGMENT",148420,151065,44100,3401.52154195011,36.0000000000003,0.6,652.2,2120,3267,4155.6
5,"e",3365.52154195011,3425.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",536,536,"MAU","MAU",41,41,"SEGMENT",148420,151065,44100,3404.52154195011,39.0000000000003,0.65,656.049999999995,2115.4,3261.7,4102.60000000003
5,"e",3365.52154195011,3425.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",536,536,"MAU","MAU",41,41,"SEGMENT",148420,151065,44100,3407.52154195011,42.0000000000003,0.7,659.899999999996,2115.4,3261.25,4082.80000000002
5,"e",3365.52154195011,3425.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",536,536,"MAU","MAU",41,41,"SEGMENT",148420,151065,44100,3410.52154195011,45.0000000000003,0.75,660.400000000001,2120.74999999999,3261.25,4082.80000000002
5,"e",3365.52154195011,3425.52154195011,"af22f576-a0af-11ed-ac71-cf6ebeeeda9f","0000","DemoDrehu",536,536,"MAU","MAU",41,41,"SEGMENT",148420,151065,44100,3413.52154195011,48.0000000000004,0.8,661.500000000001,2131.19999999999,3259.6,4094.00000000001
